addr:country,addr:city,addr:district,addr:hamlet,addr:neighbourhood,addr:street,addr:place,巷,弄,號,TWD97橫坐標,TWD97縱坐標,WGS84經度,WGS84緯度
TW,臺中市,西屯區,逢福里,020,福上巷214弄,25號,,,臺中市西屯區逢福里020鄰福上巷214弄25號,214326.5367,2674519.4031,120.648895212678,24.175636958246
TW,臺中市,西屯區,逢福里,021,福上巷216弄,25號,,,臺中市西屯區逢福里021鄰福上巷216弄25號,214236.141,2674593.1729,120.648003707938,24.17630098229
TW,臺中市,西屯區,逢福里,021,福上巷216弄,25號,2,,臺中市西屯區逢福里021鄰福上巷216弄25號二樓,214236.141,2674593.1729,120.648003707938,24.17630098229
TW,臺中市,西屯區,逢福里,021,福上巷216弄,25號,3,,臺中市西屯區逢福里021鄰福上巷216弄25號三樓,214236.141,2674593.1729,120.648003707938,24.17630098229
TW,臺中市,西屯區,逢福里,021,福上巷216弄,25號,4,,臺中市西屯區逢福里021鄰福上巷216弄25號四樓,214236.141,2674593.1729,120.648003707938,24.17630098229
TW,臺中市,西屯區,逢福里,021,福上巷216弄,25號,5,,臺中市西屯區逢福里021鄰福上巷216弄25號五樓,214236.141,2674593.1729,120.648003707938,24.17630098229
TW,臺中市,西屯區,逢福里,005,福上巷251弄,25號,,,臺中市西屯區逢福里005鄰福上巷251弄25號,214535.9661,2674377.3526,120.650959913303,24.174359082622
TW,臺中市,西屯區,逢福里,005,福上巷251弄,25號,2,,臺中市西屯區逢福里005鄰福上巷251弄25號二樓,214535.9661,2674377.3526,120.650959913303,24.174359082622
TW,臺中市,西屯區,逢福里,005,福上巷251弄,25號,3,,臺中市西屯區逢福里005鄰福上巷251弄25號三樓,214535.9661,2674377.3526,120.650959913303,24.174359082622
TW,臺中市,西屯區,逢福里,005,福上巷251弄,25號,4,,臺中市西屯區逢福里005鄰福上巷251弄25號四樓,214535.9661,2674377.3526,120.650959913303,24.174359082622
TW,臺中市,西屯區,逢福里,005,福上巷251弄,25號,5,,臺中市西屯區逢福里005鄰福上巷251弄25號五樓,214535.9661,2674377.3526,120.650959913303,24.174359082622
TW,臺中市,西屯區,逢福里,003,福上巷180弄,26號,,,臺中市西屯區逢福里003鄰福上巷180弄26號,214678.705,2674472.0514,120.65236242578,24.175217348118
TW,臺中市,西屯區,逢福里,020,福上巷214弄,26號,,,臺中市西屯區逢福里020鄰福上巷214弄26號,214333.8667,2674493.3122,120.648967999137,24.175401543448
TW,臺中市,西屯區,逢福里,021,福上巷216弄,26號,,,臺中市西屯區逢福里021鄰福上巷216弄26號,214256.4469,2674598.2619,120.648203434475,24.176347393065
TW,臺中市,西屯區,逢福里,021,福上巷216弄,26號,4,,臺中市西屯區逢福里021鄰福上巷216弄26號四樓,214256.4469,2674598.2619,120.648203434475,24.176347393065
TW,臺中市,西屯區,逢福里,021,福上巷216弄,26號,5,,臺中市西屯區逢福里021鄰福上巷216弄26號五樓,214256.4469,2674598.2619,120.648203434475,24.176347393065
TW,臺中市,西屯區,逢福里,003,福上巷235弄,26號,,,臺中市西屯區逢福里003鄰福上巷235弄26號,214615.9858,2674357.3727,120.651747952188,24.174180479569
TW,臺中市,西屯區,逢福里,005,福上巷251弄,26號,,,臺中市西屯區逢福里005鄰福上巷251弄26號,214500.5062,2674386.0036,120.650610706349,24.174436395108
TW,臺中市,西屯區,逢福里,004,福上巷190弄,27號,,,臺中市西屯區逢福里004鄰福上巷190弄27號,214519.2961,2674483.8123,120.65079323287,24.175319956025
TW,臺中市,西屯區,逢福里,021,福上巷216弄,27號,,,臺中市西屯區逢福里021鄰福上巷216弄27號,214231.586,2674593.4369,120.647958870682,24.176303262511
TW,臺中市,西屯區,逢福里,003,福上巷180弄,28號,,,臺中市西屯區逢福里003鄰福上巷180弄28號,214683.3616,2674481.5763,120.65240802318,24.175303455759
TW,臺中市,西屯區,逢福里,020,福上巷214弄,28號,,,臺中市西屯區逢福里020鄰福上巷214弄28號,214338.9267,2674497.0732,120.649017706903,24.175435616899
TW,臺中市,西屯區,逢福里,021,福上巷216弄,28號,,,臺中市西屯區逢福里021鄰福上巷216弄28號,214255.2349,2674606.3519,120.648191305628,24.176420411766
TW,臺中市,西屯區,逢福里,003,福上巷235弄,28號,,,臺中市西屯區逢福里003鄰福上巷235弄28號,214608.3379,2674349.9237,120.651672864607,24.174113049118
TW,臺中市,西屯區,逢福里,005,福上巷251弄,28號,,,臺中市西屯區逢福里005鄰福上巷251弄28號,214503.0462,2674382.5036,120.650635790917,24.174404850165
TW,臺中市,西屯區,逢福里,004,福上巷190弄,29號,,,臺中市西屯區逢福里004鄰福上巷190弄29號,214522.7761,2674486.7223,120.65082741161,24.175346309431
TW,臺中市,西屯區,逢福里,021,福上巷216弄,30號,,,臺中市西屯區逢福里021鄰福上巷216弄30號,214286.6368,2674546.932,120.648501835566,24.175884618457
TW,臺中市,西屯區,逢福里,021,福上巷216弄,30號,2,,臺中市西屯區逢福里021鄰福上巷216弄30號二樓,214286.6368,2674546.932,120.648501835566,24.175884618457
TW,臺中市,西屯區,逢福里,021,福上巷216弄,30號,3,,臺中市西屯區逢福里021鄰福上巷216弄30號三樓,214286.6368,2674546.932,120.648501835566,24.175884618457
TW,臺中市,西屯區,逢福里,021,福上巷216弄,30號,4,,臺中市西屯區逢福里021鄰福上巷216弄30號四樓,214286.6368,2674546.932,120.648501835566,24.175884618457
TW,臺中市,西屯區,逢福里,021,福上巷216弄,30號,5,,臺中市西屯區逢福里021鄰福上巷216弄30號五樓,214286.6368,2674546.932,120.648501835566,24.175884618457
TW,臺中市,西屯區,逢福里,003,福上巷235弄,30號,,,臺中市西屯區逢福里003鄰福上巷235弄30號,214604.5959,2674348.4637,120.651636071899,24.174099782356
TW,臺中市,西屯區,逢福里,005,福上巷251弄,30號,,,臺中市西屯區逢福里005鄰福上巷251弄30號,214505.2962,2674379.0936,120.650658019096,24.174374111308
TW,臺中市,西屯區,逢福里,020,福上巷214弄,31號,,,臺中市西屯區逢福里020鄰福上巷214弄31號,214341.1167,2674527.3121,120.649038514343,24.175708700509
TW,臺中市,西屯區,逢福里,005,福上巷251弄,32號,,,臺中市西屯區逢福里005鄰福上巷251弄32號,214508.9162,2674376.3836,120.650693713525,24.174349723775
TW,臺中市,西屯區,逢福里,020,福上巷214弄,33號,,,臺中市西屯區逢福里020鄰福上巷214弄33號,214345.2667,2674530.2421,120.649079286497,24.175735250063
TW,臺中市,西屯區,逢福里,021,福上巷216弄,33號,,,臺中市西屯區逢福里021鄰福上巷216弄33號,214269.7209,2674548.693,120.648335304731,24.175900135039
TW,臺中市,西屯區,逢福里,021,福上巷216弄,34號,,,臺中市西屯區逢福里021鄰福上巷216弄34號,214287.8997,2674569.007,120.648513719249,24.176083966692
TW,臺中市,西屯區,逢福里,021,福上巷216弄,34之3號,,,臺中市西屯區逢福里021鄰福上巷216弄34之3號,214287.8997,2674569.007,120.648513719249,24.176083966692
TW,臺中市,西屯區,逢福里,021,福上巷216弄,34之4號,,,臺中市西屯區逢福里021鄰福上巷216弄34之4號,214287.8997,2674569.007,120.648513719249,24.176083966692
TW,臺中市,西屯區,逢福里,021,福上巷216弄,34之2號,,,臺中市西屯區逢福里021鄰福上巷216弄34之2號,214287.8997,2674569.007,120.648513719249,24.176083966692
TW,臺中市,西屯區,逢福里,021,福上巷216弄,34之1號,,,臺中市西屯區逢福里021鄰福上巷216弄34之1號,214287.8997,2674569.007,120.648513719249,24.176083966692
TW,臺中市,西屯區,逢福里,005,福上巷251弄,34號,,,臺中市西屯區逢福里005鄰福上巷251弄34號,214509.4562,2674371.4526,120.650699149337,24.174305212944
TW,臺中市,西屯區,逢福里,020,福上巷214弄,35號,2,5,臺中市西屯區逢福里020鄰福上巷214弄35號二樓之5,214344.9267,2674542.2031,120.649075644915,24.175843240631
TW,臺中市,西屯區,逢福里,020,福上巷214弄,35號,2,4,臺中市西屯區逢福里020鄰福上巷214弄35號二樓之4,214344.9267,2674542.2031,120.649075644915,24.175843240631
TW,臺中市,西屯區,逢福里,020,福上巷214弄,35號,2,2,臺中市西屯區逢福里020鄰福上巷214弄35號二樓之2,214344.9267,2674542.2031,120.649075644915,24.175843240631
TW,臺中市,西屯區,逢福里,020,福上巷214弄,35號,2,1,臺中市西屯區逢福里020鄰福上巷214弄35號二樓之1,214344.9267,2674542.2031,120.649075644915,24.175843240631
TW,臺中市,西屯區,逢福里,020,福上巷214弄,35號,2,6,臺中市西屯區逢福里020鄰福上巷214弄35號二樓之6,214344.9267,2674542.2031,120.649075644915,24.175843240631
TW,臺中市,西屯區,逢福里,020,福上巷214弄,35號,2,3,臺中市西屯區逢福里020鄰福上巷214弄35號二樓之3,214344.9267,2674542.2031,120.649075644915,24.175843240631
TW,臺中市,西屯區,逢福里,020,福上巷214弄,35號,3,4,臺中市西屯區逢福里020鄰福上巷214弄35號三樓之4,214344.9267,2674542.2031,120.649075644915,24.175843240631
TW,臺中市,西屯區,逢福里,020,福上巷214弄,35號,3,3,臺中市西屯區逢福里020鄰福上巷214弄35號三樓之3,214344.9267,2674542.2031,120.649075644915,24.175843240631
TW,臺中市,西屯區,逢福里,020,福上巷214弄,35號,3,1,臺中市西屯區逢福里020鄰福上巷214弄35號三樓之1,214344.9267,2674542.2031,120.649075644915,24.175843240631
TW,臺中市,西屯區,逢福里,020,福上巷214弄,35號,3,2,臺中市西屯區逢福里020鄰福上巷214弄35號三樓之2,214344.9267,2674542.2031,120.649075644915,24.175843240631
TW,臺中市,西屯區,逢福里,020,福上巷214弄,35號,3,6,臺中市西屯區逢福里020鄰福上巷214弄35號三樓之6,214344.9267,2674542.2031,120.649075644915,24.175843240631
TW,臺中市,西屯區,逢福里,020,福上巷214弄,35號,3,5,臺中市西屯區逢福里020鄰福上巷214弄35號三樓之5,214344.9267,2674542.2031,120.649075644915,24.175843240631
TW,臺中市,西屯區,逢福里,020,福上巷214弄,35號,4,1,臺中市西屯區逢福里020鄰福上巷214弄35號四樓之1,214344.9267,2674542.2031,120.649075644915,24.175843240631
TW,臺中市,西屯區,逢福里,020,福上巷214弄,35號,4,4,臺中市西屯區逢福里020鄰福上巷214弄35號四樓之4,214344.9267,2674542.2031,120.649075644915,24.175843240631
TW,臺中市,西屯區,逢福里,020,福上巷214弄,35號,4,5,臺中市西屯區逢福里020鄰福上巷214弄35號四樓之5,214344.9267,2674542.2031,120.649075644915,24.175843240631
TW,臺中市,西屯區,逢福里,020,福上巷214弄,35號,4,3,臺中市西屯區逢福里020鄰福上巷214弄35號四樓之3,214344.9267,2674542.2031,120.649075644915,24.175843240631
TW,臺中市,西屯區,逢福里,020,福上巷214弄,35號,4,2,臺中市西屯區逢福里020鄰福上巷214弄35號四樓之2,214344.9267,2674542.2031,120.649075644915,24.175843240631
TW,臺中市,西屯區,逢福里,020,福上巷214弄,35號,4,6,臺中市西屯區逢福里020鄰福上巷214弄35號四樓之6,214344.9267,2674542.2031,120.649075644915,24.175843240631
TW,臺中市,西屯區,逢福里,020,福上巷214弄,35號,5,2,臺中市西屯區逢福里020鄰福上巷214弄35號五樓之2,214344.9267,2674542.2031,120.649075644915,24.175843240631
TW,臺中市,西屯區,逢福里,020,福上巷214弄,35號,5,5,臺中市西屯區逢福里020鄰福上巷214弄35號五樓之5,214344.9267,2674542.2031,120.649075644915,24.175843240631
TW,臺中市,西屯區,逢福里,020,福上巷214弄,35號,5,6,臺中市西屯區逢福里020鄰福上巷214弄35號五樓之6,214344.9267,2674542.2031,120.649075644915,24.175843240631
TW,臺中市,西屯區,逢福里,020,福上巷214弄,35號,5,3,臺中市西屯區逢福里020鄰福上巷214弄35號五樓之3,214344.9267,2674542.2031,120.649075644915,24.175843240631
TW,臺中市,西屯區,逢福里,020,福上巷214弄,35號,5,4,臺中市西屯區逢福里020鄰福上巷214弄35號五樓之4,214344.9267,2674542.2031,120.649075644915,24.175843240631
TW,臺中市,西屯區,逢福里,020,福上巷214弄,35號,5,1,臺中市西屯區逢福里020鄰福上巷214弄35號五樓之1,214344.9267,2674542.2031,120.649075644915,24.175843240631
TW,臺中市,西屯區,逢福里,021,福上巷216弄,35號,,,臺中市西屯區逢福里021鄰福上巷216弄35號,214269.7769,2674554.932,120.648335701536,24.175956469487
TW,臺中市,西屯區,逢福里,021,福上巷216弄,36之1號,,,臺中市西屯區逢福里021鄰福上巷216弄36之1號,214287.6158,2674574.253,120.648510795364,24.176131327433
TW,臺中市,西屯區,逢福里,021,福上巷216弄,36之2號,,,臺中市西屯區逢福里021鄰福上巷216弄36之2號,214287.6158,2674574.253,120.648510795364,24.176131327433
TW,臺中市,西屯區,逢福里,021,福上巷216弄,36號,,,臺中市西屯區逢福里021鄰福上巷216弄36號,214287.6158,2674574.253,120.648510795364,24.176131327433
TW,臺中市,西屯區,逢福里,021,福上巷216弄,36之3號,,,臺中市西屯區逢福里021鄰福上巷216弄36之3號,214287.6158,2674574.253,120.648510795364,24.176131327433
TW,臺中市,西屯區,逢福里,021,福上巷216弄,36之4號,,,臺中市西屯區逢福里021鄰福上巷216弄36之4號,214287.6158,2674574.253,120.648510795364,24.176131327433
TW,臺中市,西屯區,逢福里,005,福上巷251弄,36號,,,臺中市西屯區逢福里005鄰福上巷251弄36號,214512.3762,2674367.6827,120.650727980426,24.174271238666
TW,臺中市,西屯區,逢福里,020,福上巷214弄,37號,,,臺中市西屯區逢福里020鄰福上巷214弄37號,214356.2365,2674538.2621,120.649187053858,24.175807912661
TW,臺中市,西屯區,逢福里,021,福上巷216弄,37之3號,,,臺中市西屯區逢福里021鄰福上巷216弄37之3號,214269.6369,2674584.3029,120.648333597035,24.1762216539
TW,臺中市,西屯區,逢福里,021,福上巷216弄,37之6號,,,臺中市西屯區逢福里021鄰福上巷216弄37之6號,214268.4969,2674601.3629,120.648321954978,24.176375666165
TW,臺中市,西屯區,逢福里,021,福上巷216弄,37之1號,,,臺中市西屯區逢福里021鄰福上巷216弄37之1號,214269.7669,2674572.892,120.648335158789,24.176118633685
TW,臺中市,西屯區,逢福里,021,福上巷216弄,37之4號,,,臺中市西屯區逢福里021鄰福上巷216弄37之4號,214268.6009,2674590.6329,120.648323244026,24.176278785217
TW,臺中市,西屯區,逢福里,021,福上巷216弄,37之7號,,,臺中市西屯區逢福里021鄰福上巷216弄37之7號,214268.6469,2674608.0929,120.648323264785,24.176436436079
TW,臺中市,西屯區,逢福里,021,福上巷216弄,37號,,,臺中市西屯區逢福里021鄰福上巷216弄37號,214269.8269,2674567.262,120.648335888598,24.176067800653
TW,臺中市,西屯區,逢福里,021,福上巷216弄,37之2號,,,臺中市西屯區逢福里021鄰福上巷216弄37之2號,214269.7069,2674578.5929,120.648334427246,24.17617009876
TW,臺中市,西屯區,逢福里,021,福上巷216弄,37之8號,,,臺中市西屯區逢福里021鄰福上巷216弄37之8號,214269.3169,2674611.7328,120.648329768936,24.176469317571
TW,臺中市,西屯區,逢福里,021,福上巷216弄,37之5號,,,臺中市西屯區逢福里021鄰福上巷216弄37之5號,214268.7479,2674596.4569,120.648324546723,24.17633137461
TW,臺中市,西屯區,逢福里,005,福上巷251弄,37之1號,,,臺中市西屯區逢福里005鄰福上巷251弄37之1號,214547.8847,2674375.5576,120.651077259552,24.17434314363
TW,臺中市,西屯區,逢福里,005,福上巷251弄,37號,,,臺中市西屯區逢福里005鄰福上巷251弄37號,214537.9365,2674369.8427,120.650979490253,24.174291317682
TW,臺中市,西屯區,逢福里,005,福上巷251弄,37之3號,,,臺中市西屯區逢福里005鄰福上巷251弄37之3號,214561.643,2674384.6586,120.651212444655,24.174425628169
TW,臺中市,西屯區,逢福里,005,福上巷251弄,37之6號,,,臺中市西屯區逢福里005鄰福上巷251弄37之6號,214569.8981,2674391.2206,120.651293529964,24.174485063603
TW,臺中市,西屯區,逢福里,005,福上巷251弄,37之5號,,,臺中市西屯區逢福里005鄰福上巷251弄37之5號,214566.9346,2674388.2576,120.651264436022,24.174458243377
TW,臺中市,西屯區,逢福里,005,福上巷251弄,37之2號,,,臺中市西屯區逢福里005鄰福上巷251弄37之2號,214556.5629,2674380.6376,120.651162545241,24.17438920738
TW,臺中市,西屯區,逢福里,005,福上巷251弄,37之7號,,,臺中市西屯區逢福里005鄰福上巷251弄37之7號,214574.343,2674394.6076,120.651337193392,24.174515745541
TW,臺中市,西屯區,逢福里,005,福上巷251弄,37之8號,,,臺中市西屯區逢福里005鄰福上巷251弄37之8號,214581.1161,2674396.9356,120.651403796857,24.174536917918
TW,臺中市,西屯區,逢福里,009,福上巷255弄,37號,,,臺中市西屯區逢福里009鄰福上巷255弄37號,214409.1894,2674227.1056,120.649715886357,24.17299961102
TW,臺中市,西屯區,逢福里,021,福上巷216弄,38號,,,臺中市西屯區逢福里021鄰福上巷216弄38號,214287.1488,2674581.5279,120.648506019243,24.176196995237
TW,臺中市,西屯區,逢福里,005,福上巷251弄,38號,,,臺中市西屯區逢福里005鄰福上巷251弄38號,214501.5462,2674359.7827,120.65062158641,24.174199663804
TW,臺中市,西屯區,逢福里,020,福上巷214弄,39號,,,臺中市西屯區逢福里020鄰福上巷214弄39號,214360.4066,2674541.2531,120.649228022394,24.175835013411
TW,臺中市,西屯區,逢福里,005,福上巷251弄,39之22號,,,臺中市西屯區逢福里005鄰福上巷251弄39之22號,214600.3777,2674386.1406,120.651593633286,24.174439880868
TW,臺中市,西屯區,逢福里,005,福上巷251弄,39之12號,,,臺中市西屯區逢福里005鄰福上巷251弄39之12號,214613.9244,2674376.4036,120.651727197789,24.174352268038
